fighter_id,details_url,first,last,nickname,height_in,weight_lb,reach_in,stance,dob
08ae3100bf2100ed,http://www.ufcstats.com/fighter-details/08ae3100bf2100ed,Scott,McDonald,,NA,NA,NA,,NA
49c29e57d4e2be6f,http://www.ufcstats.com/fighter-details/49c29e57d4e2be6f,Justin,McElfresh,,78,205,NA,Orthodox,1980-01-04
1fd4fbdcc67de844,http://www.ufcstats.com/fighter-details/1fd4fbdcc67de844,Drew,McFedries,The Massacre,72,185,72,Southpaw,1978-07-27
e4e0993befecdaf8,http://www.ufcstats.com/fighter-details/e4e0993befecdaf8,Liam,McGeary,,78,205,NA,,1982-10-04
523fa774700d7d3f,http://www.ufcstats.com/fighter-details/523fa774700d7d3f,Court,McGee,The Crusher,71,170,75,Orthodox,1984-12-12
d90b630e0561818b,http://www.ufcstats.com/fighter-details/d90b630e0561818b,Gan,McGee,The Giant,82,265,NA,Orthodox,1976-11-20
c0ac37a4a1133da9,http://www.ufcstats.com/fighter-details/c0ac37a4a1133da9,Marcus,McGhee,The Maniac,68,135,69,Orthodox,1990-05-07
1f9c371c93dfd3a9,http://www.ufcstats.com/fighter-details/1f9c371c93dfd3a9,Ryan,McGillivray,The Kid,71,170,NA,,1986-09-27
856ec65948b7d234,http://www.ufcstats.com/fighter-details/856ec65948b7d234,Ryan,McGivern,,72,185,NA,Orthodox,1980-01-17
237187ed9f419285,http://www.ufcstats.com/fighter-details/237187ed9f419285,Jack,McGlaughlin,,NA,NA,NA,Orthodox,NA
f4c49976c75c5ab2,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,Conor,McGregor,The Notorious,69,155,74,Southpaw,1988-07-14
00a905a4a4a2b071,http://www.ufcstats.com/fighter-details/00a905a4a4a2b071,Greg,McIntyre,,70,155,NA,Orthodox,1980-04-21
f3ec0214794a699e,http://www.ufcstats.com/fighter-details/f3ec0214794a699e,AJ,McKee,Mercenary,70,145,NA,,NA
3414b50b08a10600,http://www.ufcstats.com/fighter-details/3414b50b08a10600,Antonio,McKee,Mandingo,68,155,NA,Southpaw,1970-03-12
f748267c4ab6c127,http://www.ufcstats.com/fighter-details/f748267c4ab6c127,Rhys,McKee,Skeletor,74,170,78,Orthodox,1995-09-10
3351aa64aa83c4d9,http://www.ufcstats.com/fighter-details/3351aa64aa83c4d9,Cory,McKenna,Poppins,63,115,58,Orthodox,1999-07-11
7be63795363029e8,http://www.ufcstats.com/fighter-details/7be63795363029e8,Cody,McKenzie,,72,155,72,Switch,1987-12-16
9ca265dfe8323db3,http://www.ufcstats.com/fighter-details/9ca265dfe8323db3,Tim,McKenzie,,72,185,74,Orthodox,1982-07-21
809bd1a871491508,http://www.ufcstats.com/fighter-details/809bd1a871491508,Terrance,McKinney,T. Wrecks,70,155,73,Switch,1994-09-15
6488729da7ac1c79,http://www.ufcstats.com/fighter-details/6488729da7ac1c79,Brian,McLaughlin,,69,155,NA,,1984-05-12
8336d7a85ce45481,http://www.ufcstats.com/fighter-details/8336d7a85ce45481,Jason,McLean,,65,145,NA,,1977-06-03
f215cfbd4ba3c270,http://www.ufcstats.com/fighter-details/f215cfbd4ba3c270,Garreth,McLellan,Soldier Boy,73,185,72,Southpaw,1982-09-01
7be74a12d7352df2,http://www.ufcstats.com/fighter-details/7be74a12d7352df2,Sara,McMann,,66,135,66,Orthodox,1980-09-24
6b0a6def604de298,http://www.ufcstats.com/fighter-details/6b0a6def604de298,Tommy,McMillen,Gun,72,145,74,Orthodox,1997-12-15
cac08b8685387ca5,http://www.ufcstats.com/fighter-details/cac08b8685387ca5,James,McSweeney,The Hammer,76,230,77,Switch,1980-10-24
acd8a53f7c0ce85e,http://www.ufcstats.com/fighter-details/acd8a53f7c0ce85e,Charles,McTorry,,NA,NA,NA,,NA
3eeec2f53cebdf12,http://www.ufcstats.com/fighter-details/3eeec2f53cebdf12,Jackson,McVey,The Moose,76,185,77,Southpaw,1999-03-25
7b03d9df5910917d,http://www.ufcstats.com/fighter-details/7b03d9df5910917d,Daniel,McWilliams,The Animal,73,185,NA,,1983-01-14
4b47e71384a9522f,http://www.ufcstats.com/fighter-details/4b47e71384a9522f,Tim,Means,The Dirty Bird,74,170,75,Orthodox,1984-02-20
2937cb502dda0808,http://www.ufcstats.com/fighter-details/2937cb502dda0808,Anistavio,Medeiros,Gasparzinho,66,145,NA,Orthodox,1988-05-01
263af068bd986548,http://www.ufcstats.com/fighter-details/263af068bd986548,Kaline,Medeiros,The Dark Angel,63,115,NA,,NA
813550bc53b15fb0,http://www.ufcstats.com/fighter-details/813550bc53b15fb0,Yancy,Medeiros,,70,155,75,Orthodox,1987-09-07
e2be0c1a9b886d92,http://www.ufcstats.com/fighter-details/e2be0c1a9b886d92,MarQuel,Mederos,,70,155,69,Orthodox,1996-11-30
681399317dbf4701,http://www.ufcstats.com/fighter-details/681399317dbf4701,Uros,Medic,The Doctor,73,170,71,Southpaw,1993-04-25
f53fb9d9e57cc38e,http://www.ufcstats.com/fighter-details/f53fb9d9e57cc38e,Jason,Medina,,69,180,NA,,NA
b60391da771deefe,http://www.ufcstats.com/fighter-details/b60391da771deefe,Todd,Medina,El Tiburon,70,193,NA,Southpaw,1970-04-30
103b06d8707895a9,http://www.ufcstats.com/fighter-details/103b06d8707895a9,Emil,Meek,Valhalla,71,170,74,Switch,1988-08-20
27c59ac201539d10,http://www.ufcstats.com/fighter-details/27c59ac201539d10,Sanford Alton,Meeks,,77,265,75,Orthodox,1994-04-05
6ac9bc2953c47345,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345,Gerald,Meerschaert,GM3,73,185,77,Southpaw,1987-12-18
c0a93b52096b7682,http://www.ufcstats.com/fighter-details/c0a93b52096b7682,Frank,Megallon,,70,185,NA,Southpaw,NA
6c7dafd03b6cc3f8,http://www.ufcstats.com/fighter-details/6c7dafd03b6cc3f8,Derrick,Mehmen,Caveman,76,205,NA,,1985-05-30
41dca66f9dadfc86,http://www.ufcstats.com/fighter-details/41dca66f9dadfc86,Miika,Mehmet,,NA,205,NA,Orthodox,NA
2aa49b3766a59bcd,http://www.ufcstats.com/fighter-details/2aa49b3766a59bcd,Jordan,Mein,Young Gun,72,170,73,Orthodox,1989-10-10
6eae26c44e505775,http://www.ufcstats.com/fighter-details/6eae26c44e505775,Bryce,Mejia,,73,170,NA,,NA
eee7dafac7d672b5,http://www.ufcstats.com/fighter-details/eee7dafac7d672b5,Brian,Melancon,,68,170,NA,Orthodox,1982-05-28
2b06b6ad5db63348,http://www.ufcstats.com/fighter-details/2b06b6ad5db63348,Brandon,Melendez,The Murderer,71,155,NA,Southpaw,1983-03-24
aa5b4eff51bdc7d1,http://www.ufcstats.com/fighter-details/aa5b4eff51bdc7d1,Gilbert,Melendez,El Nino,69,145,73,Orthodox,1982-04-12
64b8561624d3b15e,http://www.ufcstats.com/fighter-details/64b8561624d3b15e,Nair,Melikyan,Ahalkalakski,66,155,NA,,1997-08-08
8a028648f3f0761d,http://www.ufcstats.com/fighter-details/8a028648f3f0761d,Fabio,Mello,,65,155,NA,Southpaw,1975-06-28
672ef06fd9f41f7d,http://www.ufcstats.com/fighter-details/672ef06fd9f41f7d,Marcelo,Mello,,67,170,NA,Southpaw,NA
9b7dfb3b7d99926a,http://www.ufcstats.com/fighter-details/9b7dfb3b7d99926a,Vanessa,Melo,,65,135,65,Orthodox,1988-03-27
3795fca327cbcf23,http://www.ufcstats.com/fighter-details/3795fca327cbcf23,Antonio,Mendes,Samurai,75,205,77,Southpaw,1981-04-19
3d5b1ce6097dbb49,http://www.ufcstats.com/fighter-details/3d5b1ce6097dbb49,Augusto,Mendes,Tanquinho,66,135,65,Orthodox,1983-03-03
b5b684eac99ae0a3,http://www.ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad,Mendes,Money,66,145,66,Orthodox,1985-05-01
49e49b54e5901d0d,http://www.ufcstats.com/fighter-details/49e49b54e5901d0d,Eddie,Mendez,,70,185,NA,,1984-01-16
48812daf291a4e23,http://www.ufcstats.com/fighter-details/48812daf291a4e23,Mateus,Mendonca,Bocao,66,125,71,Orthodox,1999-01-17
28200bc87367614f,http://www.ufcstats.com/fighter-details/28200bc87367614f,Luis,Mendoza,,NA,155,NA,,NA
e0664abaa023fd6f,http://www.ufcstats.com/fighter-details/e0664abaa023fd6f,Ding,Meng,The Assassin,74,170,73,Orthodox,1994-09-27
869d68b5383131fd,http://www.ufcstats.com/fighter-details/869d68b5383131fd,Pietro,Menga,,67,125,68,Southpaw,1988-02-15
a495f599e787614f,http://www.ufcstats.com/fighter-details/a495f599e787614f,Alonzo,Menifield,Atomic,72,205,76,Orthodox,1987-10-18
5755960ebd0b16f6,http://www.ufcstats.com/fighter-details/5755960ebd0b16f6,Ivan,Menjivar,The Pride of El Salvador,66,145,64,Orthodox,1982-05-30
275cafc9de131c83,http://www.ufcstats.com/fighter-details/275cafc9de131c83,Dave,Menne,The Warrior,70,170,NA,Orthodox,1974-07-29
3bc27ec15facbcf3,http://www.ufcstats.com/fighter-details/3bc27ec15facbcf3,Steve,Mensing,The Machine,71,185,NA,Orthodox,1977-12-06
c1135a6892e916db,http://www.ufcstats.com/fighter-details/c1135a6892e916db,Adam,Meredith,,74,170,NA,,NA
36120738148f203f,http://www.ufcstats.com/fighter-details/36120738148f203f,Buck,Meredith,,74,185,NA,,1982-05-17
2f6dc878d653c442,http://www.ufcstats.com/fighter-details/2f6dc878d653c442,Nick,Meregali,,NA,NA,NA,,NA
e82d5f54daa85a7e,http://www.ufcstats.com/fighter-details/e82d5f54daa85a7e,Joe,Merritt,,72,170,NA,Orthodox,1984-03-07
eff9074bc066f0f2,http://www.ufcstats.com/fighter-details/eff9074bc066f0f2,Bia,Mesquita,,64,135,67,Orthodox,1991-04-07
5bdcbd8dd681a257,http://www.ufcstats.com/fighter-details/5bdcbd8dd681a257,Jeremiah,Metcalf,,73,185,NA,Orthodox,1981-07-09
5823ceab56741617,http://www.ufcstats.com/fighter-details/5823ceab56741617,Jonathan,Meunier,District,75,170,NA,Switch,1987-08-04
3623bd267a2eef2e,http://www.ufcstats.com/fighter-details/3623bd267a2eef2e,Yaotzin,Meza,,69,145,71,Orthodox,1981-02-04
946f341df6472ee0,http://www.ufcstats.com/fighter-details/946f341df6472ee0,Guy,Mezger,,73,200,NA,Orthodox,1968-01-01
8f003ef7e0d9a139,http://www.ufcstats.com/fighter-details/8f003ef7e0d9a139,David,Mgoyan,,69,145,70,Orthodox,2004-06-25
f782f953bfe7b5f2,http://www.ufcstats.com/fighter-details/f782f953bfe7b5f2,Jonathan,Micallef,The Captain,72,170,77,Southpaw,1999-03-05
f5e4ce11afbdfb61,http://www.ufcstats.com/fighter-details/f5e4ce11afbdfb61,Brandon,Michaels,,69,185,NA,,1982-11-20
79325a3c1a5c3bf4,http://www.ufcstats.com/fighter-details/79325a3c1a5c3bf4,Andreas,Michailidis,The Spartan,72,170,76,Orthodox,1988-07-18
49f4b511932f71e9,http://www.ufcstats.com/fighter-details/49f4b511932f71e9,David,Michaud,BullDawg,69,155,NA,Orthodox,1988-11-10
f903967fd320da38,http://www.ufcstats.com/fighter-details/f903967fd320da38,Chris,Mickle,,69,145,NA,Orthodox,1983-07-10
a36a14985a57a1c6,http://www.ufcstats.com/fighter-details/a36a14985a57a1c6,Zachary,Micklewright,,72,155,74,Southpaw,1976-08-21
5b5b9c6f6f270369,http://www.ufcstats.com/fighter-details/5b5b9c6f6f270369,Kristof,Midoux,The Hurricane,73,220,NA,Orthodox,1974-07-30
f62850b3c7480db9,http://www.ufcstats.com/fighter-details/f62850b3c7480db9,Keith,Mielke,,68,185,NA,,NA
2b284840ca89876a,http://www.ufcstats.com/fighter-details/2b284840ca89876a,Chris,Mierzwiak,,73,185,NA,,1988-02-14
a6fa5dd90528e9f7,http://www.ufcstats.com/fighter-details/a6fa5dd90528e9f7,Gabriel,Miglioli,Biel,68,170,NA,,NA
d6285cba1d1052e0,http://www.ufcstats.com/fighter-details/d6285cba1d1052e0,Bojan,Mihajlovic,,71,205,73,Orthodox,1980-03-30
3c48019bc387b80c,http://www.ufcstats.com/fighter-details/3c48019bc387b80c,Billy,Miles,The Kid,70,170,NA,Orthodox,1978-04-28
cedfdf8d423d500c,http://www.ufcstats.com/fighter-details/cedfdf8d423d500c,Pat,Miletich,The Croatian Sensation,70,170,NA,Orthodox,1968-03-09
f1928a52590c5532,http://www.ufcstats.com/fighter-details/f1928a52590c5532,Curtis,Millender,Curtious,74,170,76,Orthodox,1987-12-01
a4d055f1435d6d75,http://www.ufcstats.com/fighter-details/a4d055f1435d6d75,Aaron,Miller,Blood Spiller,69,145,NA,,NA
282fa667ff9c51ed,http://www.ufcstats.com/fighter-details/282fa667ff9c51ed,Cole,Miller,Magrinho,73,145,73,Orthodox,1984-04-26
d0c29452d3272603,http://www.ufcstats.com/fighter-details/d0c29452d3272603,Dan,Miller,,73,185,74,Orthodox,1981-06-30
45a2ba3ef82b9700,http://www.ufcstats.com/fighter-details/45a2ba3ef82b9700,Henry,Miller,Sentoryu,67,270,NA,Southpaw,1969-07-16
b2f88c04c4dd43ce,http://www.ufcstats.com/fighter-details/b2f88c04c4dd43ce,Jason,Miller,Mayhem,73,185,NA,Orthodox,1980-12-24
d1941565abf50b16,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Jim,Miller,A-10,68,155,71,Southpaw,1983-08-30
aa0c573da7119292,http://www.ufcstats.com/fighter-details/aa0c573da7119292,Juliana,Miller,Killer,67,125,66,Orthodox,1996-05-07
3ff0d0dc7a14bb50,http://www.ufcstats.com/fighter-details/3ff0d0dc7a14bb50,Micah,Miller,Maverick,72,145,NA,Orthodox,1987-02-14
39019970ac8543e9,http://www.ufcstats.com/fighter-details/39019970ac8543e9,Mo,Miller,Moshow,68,135,72,Orthodox,1992-08-10
18aecaf50f52e4c3,http://www.ufcstats.com/fighter-details/18aecaf50f52e4c3,Phillip,Miller,,71,185,NA,Orthodox,1979-02-20
2b6a37a97541a4fd,http://www.ufcstats.com/fighter-details/2b6a37a97541a4fd,Trent,Miller,The Terminator,69,185,72,Orthodox,1995-10-31
0859524157a19045,http://www.ufcstats.com/fighter-details/0859524157a19045,Ty,Miller,Thriller,74,170,77,Orthodox,2000-06-04
f2c934689243fe4e,http://www.ufcstats.com/fighter-details/f2c934689243fe4e,Eddy,Millis,,73,185,NA,,1967-08-04
6cadfd8f1d9e7685,http://www.ufcstats.com/fighter-details/6cadfd8f1d9e7685,Che,Mills,Beautiful,73,170,76,Orthodox,1982-09-29
72ffecf712673af1,http://www.ufcstats.com/fighter-details/72ffecf712673af1,Adam,Milstead,The Prototype,75,205,76,Orthodox,1987-07-03
4b1d46a1b5c0fd11,http://www.ufcstats.com/fighter-details/4b1d46a1b5c0fd11,Alberto,Mina,Soldier of God,72,170,77,Orthodox,1982-05-02
56c975c4a2b357a5,http://www.ufcstats.com/fighter-details/56c975c4a2b357a5,Vitaly,Minakov,,74,249,NA,,1985-02-06
d683f4870742b273,http://www.ufcstats.com/fighter-details/d683f4870742b273,Shi,Ming,,62,115,60,Orthodox,1994-11-14
1ccaeae54725d897,http://www.ufcstats.com/fighter-details/1ccaeae54725d897,Mario,Mingaj,,75,185,78,Orthodox,1998-10-28
8a65fd9ba31fd3f7,http://www.ufcstats.com/fighter-details/8a65fd9ba31fd3f7,Zhang,Mingyang,Mountain Tiger,74,205,75,Orthodox,1998-08-16
34e516ab361afb1c,http://www.ufcstats.com/fighter-details/34e516ab361afb1c,Darrick,Minner,,67,145,69,Orthodox,1990-04-28
c8aa3541bec4042e,http://www.ufcstats.com/fighter-details/c8aa3541bec4042e,Mike,Minniger,,NA,NA,NA,,NA
ce6065baef021cf3,http://www.ufcstats.com/fighter-details/ce6065baef021cf3,Ikuhisa,Minowa,Minowaman,69,181,NA,Orthodox,1976-01-12
40d8b74488743800,http://www.ufcstats.com/fighter-details/40d8b74488743800,Carlton,Minus,Clutch,70,170,75,Orthodox,1993-04-26
d28dee5c705991df,http://www.ufcstats.com/fighter-details/d28dee5c705991df,Stipe,Miocic,,76,240,80,Orthodox,1982-08-19
1ff9589f9065a9ed,http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed,Frank,Mir,,75,264,79,Southpaw,1979-05-24
b909a9a9688b5284,http://www.ufcstats.com/fighter-details/b909a9a9688b5284,Gabriel,Miranda,Fly,71,145,71,Orthodox,1990-03-25
be8ad887e4d674b0,http://www.ufcstats.com/fighter-details/be8ad887e4d674b0,Juan,Miranda,,NA,155,NA,,NA
df2bf09c99594848,http://www.ufcstats.com/fighter-details/df2bf09c99594848,Mario,Miranda,,75,185,74,Orthodox,1979-07-12
4bcb6eb12b4ad4aa,http://www.ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,Vitor,Miranda,Lex Luthor,73,185,77,Orthodox,1979-03-10
992c82450d96f726,http://www.ufcstats.com/fighter-details/992c82450d96f726,Damir,Mirenic,Wolf,72,185,NA,Orthodox,1974-08-02
5e7a28f20927d64a,http://www.ufcstats.com/fighter-details/5e7a28f20927d64a,Kazuo,Misaki,Hitman,68,183,NA,Orthodox,1976-04-25
3f87218a7aca84c4,http://www.ufcstats.com/fighter-details/3f87218a7aca84c4,Toby,Misech,2 Quick,68,145,NA,Southpaw,1988-03-07
b14a68c533f4a4aa,http://www.ufcstats.com/fighter-details/b14a68c533f4a4aa,Dokonjonosuke,Mishima,,67,155,NA,Southpaw,1972-04-19
7263e0dc082adc87,http://www.ufcstats.com/fighter-details/7263e0dc082adc87,Brad,Mitchell,,71,145,NA,,1974-10-10
d9c6f19f958643e9,http://www.ufcstats.com/fighter-details/d9c6f19f958643e9,Bryce,Mitchell,Thug Nasty,70,135,70,Southpaw,1994-10-04
3d960455f880bb25,http://www.ufcstats.com/fighter-details/3d960455f880bb25,Clay,Mitchell,,74,185,NA,,NA
c06d554ce1713fd3,http://www.ufcstats.com/fighter-details/c06d554ce1713fd3,Danny,Mitchell,The Cheesecake Assassin,74,170,NA,Orthodox,1986-08-08
8f3df4c579cfbb69,http://www.ufcstats.com/fighter-details/8f3df4c579cfbb69,David,Mitchell,Daudi,72,170,75,Orthodox,1979-10-24
6cbb7661c3258617,http://www.ufcstats.com/fighter-details/6cbb7661c3258617,Felix Lee,Mitchell,,NA,NA,NA,Orthodox,NA
568bebed6366b667,http://www.ufcstats.com/fighter-details/568bebed6366b667,Maurice,Mitchell,The AK Kid,69,145,NA,Orthodox,1987-06-29
f3ca6908f78efebe,http://www.ufcstats.com/fighter-details/f3ca6908f78efebe,Terrence,Mitchell,,70,135,74,Orthodox,1989-12-30
2961be02cfb0d2c1,http://www.ufcstats.com/fighter-details/2961be02cfb0d2c1,Roman,Mitichyan,,70,170,NA,Orthodox,1978-09-04
ba280572acfba13f,http://www.ufcstats.com/fighter-details/ba280572acfba13f,Matt,Mitrione,,75,265,82,Switch,1978-07-15
2b4faacc16d66898,http://www.ufcstats.com/fighter-details/2b4faacc16d66898,Eiji,Mitsuoka,,67,145,NA,Southpaw,1976-01-01
509697e08673d2e5,http://www.ufcstats.com/fighter-details/509697e08673d2e5,Hiromitsu,Miura,,69,170,71,Orthodox,1981-09-22
f64e4ecd214c6378,http://www.ufcstats.com/fighter-details/f64e4ecd214c6378,Jonathan,Mix,,72,168,NA,,1980-11-09
2cfba6c837c03ed0,http://www.ufcstats.com/fighter-details/2cfba6c837c03ed0,Patchy,Mix,No Love,71,135,70,Southpaw,1993-08-16
c9885b1b7c7055a0,http://www.ufcstats.com/fighter-details/c9885b1b7c7055a0,Tomoya,Miyashita,,67,139,NA,Southpaw,1981-07-20
af70d268e5352186,http://www.ufcstats.com/fighter-details/af70d268e5352186,Kazuyuki,Miyata,,68,139,NA,Orthodox,1976-01-29
9649d75defe0dedb,http://www.ufcstats.com/fighter-details/9649d75defe0dedb,Motoki,Miyazawa,,71,168,NA,Southpaw,1985-04-23
48e093ea1f43a053,http://www.ufcstats.com/fighter-details/48e093ea1f43a053,Takeya,Mizugaki,,67,135,69,Orthodox,1983-12-16
43a59ce3bb40449e,http://www.ufcstats.com/fighter-details/43a59ce3bb40449e,,Mizuki,,63,115,65,Orthodox,1994-08-19
478c8706bdb92440,http://www.ufcstats.com/fighter-details/478c8706bdb92440,Tatsuya,Mizuno,,73,205,NA,Southpaw,1981-06-02
4498b382c65a7faa,http://www.ufcstats.com/fighter-details/4498b382c65a7faa,Roxanne,Modafferi,The Happy Warrior,67,125,69,Orthodox,1982-09-24
d76ad9a08c4408ff,http://www.ufcstats.com/fighter-details/d76ad9a08c4408ff,Bobby,Moffett,The Wolfman,70,145,73,Orthodox,1990-06-01
65239fccecd03404,http://www.ufcstats.com/fighter-details/65239fccecd03404,Bronson,Mohika,,NA,135,NA,,NA
04c15b52c3cc1cab,http://www.ufcstats.com/fighter-details/04c15b52c3cc1cab,Nate,Mohr,,69,155,72,Orthodox,1983-03-03
b6452706b373eea1,http://www.ufcstats.com/fighter-details/b6452706b373eea1,Renato,Moicano,,71,155,72,Orthodox,1989-05-21
d945aae53e3e54e6,http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago,Moises,,69,155,70,Orthodox,1995-03-23
75353550928a7921,http://www.ufcstats.com/fighter-details/75353550928a7921,Muhammad,Mokaev,The Punisher,67,125,70,Orthodox,2000-07-30
e9bc5748e6a76bb6,http://www.ufcstats.com/fighter-details/e9bc5748e6a76bb6,Ashkan,Mokhtarian,The Assassin,66,125,67,Southpaw,1985-09-15
192520689012c7e4,http://www.ufcstats.com/fighter-details/192520689012c7e4,Suman,Mokhtarian,,68,145,72,Orthodox,1992-06-13
606136dee6f6ecea,http://www.ufcstats.com/fighter-details/606136dee6f6ecea,Dan,Molina,,70,216,NA,,1984-06-14
008ea710276c9606,http://www.ufcstats.com/fighter-details/008ea710276c9606,Jeff,Molina,El Jefe,66,125,69,Orthodox,1997-07-17
02d276b7d62b3472,http://www.ufcstats.com/fighter-details/02d276b7d62b3472,Rudyard,Moncayo,,70,195,NA,Orthodox,1973-05-17
a8e133139286df84,http://www.ufcstats.com/fighter-details/a8e133139286df84,Hidetaka,Monma,,72,168,NA,Orthodox,1973-10-23
cbfd1d34356a004c,http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,Jeff,Monson,The Snowman,69,247,74,Orthodox,1971-01-18
bffeb123b21c9aad,http://www.ufcstats.com/fighter-details/bffeb123b21c9aad,Darrell,Montague,Mongoose,66,125,67,Southpaw,1987-11-03
ca80d72da81d7224,http://www.ufcstats.com/fighter-details/ca80d72da81d7224,Michelle,Montague,The Wild One,69,135,68,Southpaw,1993-11-25
72c9c2eadfc3277e,http://www.ufcstats.com/fighter-details/72c9c2eadfc3277e,Andrew,Montanez,,NA,185,NA,,NA
4e30f2761b6bd3b5,http://www.ufcstats.com/fighter-details/4e30f2761b6bd3b5,Jose,Montanha,,NA,265,NA,,1996-08-25
94508d80e1f885fc,http://www.ufcstats.com/fighter-details/94508d80e1f885fc,Augusto,Montano,Dodger,73,170,73,Orthodox,1984-10-25
8163cd7de0342652,http://www.ufcstats.com/fighter-details/8163cd7de0342652,Erick,Montano,Perry,72,170,73,Orthodox,1985-11-19
1de9ad94de18eeaf,http://www.ufcstats.com/fighter-details/1de9ad94de18eeaf,Nicco,Montano,,65,135,65,Southpaw,1988-12-16
3e38b1ea16bd4d86,http://www.ufcstats.com/fighter-details/3e38b1ea16bd4d86,Antonio,Monteiro,Junior Negao,67,145,70,Orthodox,1995-07-02
8b1b051038354655,http://www.ufcstats.com/fighter-details/8b1b051038354655,Sofia,Montenegro,La Bruja,66,125,67,Orthodox,1999-06-18
a112097ad877a48f,http://www.ufcstats.com/fighter-details/a112097ad877a48f,Alberto,Montes,The Promise,67,145,69,Orthodox,1994-05-31
6e92eb1242b46636,http://www.ufcstats.com/fighter-details/6e92eb1242b46636,Steve,Montgomery,The Creepy Weasel,76,185,NA,Southpaw,1990-12-19
c06a9b48d4132c8e,http://www.ufcstats.com/fighter-details/c06a9b48d4132c8e,James,Moontasri,Moon Walker,70,170,71,Switch,1988-04-10
831de97afe326478,http://www.ufcstats.com/fighter-details/831de97afe326478,Dustin,Moore,,64,125,NA,,NA
e56df3c1d8b4b1cc,http://www.ufcstats.com/fighter-details/e56df3c1d8b4b1cc,Homer,Moore,The Rock,70,205,NA,Orthodox,1971-11-27
518e5202a91980d4,http://www.ufcstats.com/fighter-details/518e5202a91980d4,Nate,Moore,,72,170,NA,,1983-04-06
26927dab41dbd5fc,http://www.ufcstats.com/fighter-details/26927dab41dbd5fc,Taylor,Moore,,70,135,70,Southpaw,1993-10-16
e31502e3f79d00c5,http://www.ufcstats.com/fighter-details/e31502e3f79d00c5,Todd,Moore,,69,170,71,Southpaw,1983-12-30
fea79f9bc8c68769,http://www.ufcstats.com/fighter-details/fea79f9bc8c68769,Marlon,Moraes,Magic,66,135,67,Orthodox,1988-04-26
1bcaac2d99b90fce,http://www.ufcstats.com/fighter-details/1bcaac2d99b90fce,Sergio,Moraes,The Panther,72,170,72,Orthodox,1982-07-23
0d62719b1dcf7c40,http://www.ufcstats.com/fighter-details/0d62719b1dcf7c40,Sheymon,Moraes,,68,145,72,Orthodox,1990-10-11
92437c6775b3f7d1,http://www.ufcstats.com/fighter-details/92437c6775b3f7d1,John,Moraga,,66,125,66,Orthodox,1984-03-20
2dc7f1762dc0a7ef,http://www.ufcstats.com/fighter-details/2dc7f1762dc0a7ef,Ricardo,Morais,The Mutant,80,270,NA,Orthodox,1967-02-26
544d7460b3e44393,http://www.ufcstats.com/fighter-details/544d7460b3e44393,Albert,Morales,The Warrior,69,135,72,Orthodox,1991-05-25
2fe9032955c2e013,http://www.ufcstats.com/fighter-details/2fe9032955c2e013,Joseph,Morales,Bopo,66,125,69,Switch,1994-08-22
45230be0641f3f53,http://www.ufcstats.com/fighter-details/45230be0641f3f53,Leonardo,Morales,Chimy,68,135,NA,Southpaw,1992-12-22
c32aeb1a59e6272d,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d,Michael,Morales,,72,170,79,Orthodox,1999-06-24
a0e6753c42698f13,http://www.ufcstats.com/fighter-details/a0e6753c42698f13,Omar,Morales,Venezuelan Fighter,71,155,73,Orthodox,1985-10-17
37098a6e6c27fb66,http://www.ufcstats.com/fighter-details/37098a6e6c27fb66,Vince,Morales,Vandetta,67,135,70,Orthodox,1990-11-12
539ed332b3078821,http://www.ufcstats.com/fighter-details/539ed332b3078821,Sarah,Moras,Cheesecake,67,135,67,Orthodox,1988-04-30
80779d7441af1b52,http://www.ufcstats.com/fighter-details/80779d7441af1b52,Christian,Morecraft,,78,260,81,Orthodox,1986-09-08
6a125ba3ec37e27e,http://www.ufcstats.com/fighter-details/6a125ba3ec37e27e,Gisele,Moreira,,66,135,NA,Orthodox,1981-01-14
df85d6ec3493d120,http://www.ufcstats.com/fighter-details/df85d6ec3493d120,Joe,Moreira,,71,195,NA,Southpaw,1961-07-03
9147679e1a4ad4a3,http://www.ufcstats.com/fighter-details/9147679e1a4ad4a3,Richardson,Moreira,Rick Monstro,74,185,NA,Orthodox,1984-03-31
acb36c908d415c4a,http://www.ufcstats.com/fighter-details/acb36c908d415c4a,Vinicius,Moreira,Mamute,76,205,76,Orthodox,1989-02-28
2e2cdb6e9eb84bb9,http://www.ufcstats.com/fighter-details/2e2cdb6e9eb84bb9,Jesse,Moreng,Arturo,67,145,NA,Orthodox,1979-11-09
792be9a24df82ed6,http://www.ufcstats.com/fighter-details/792be9a24df82ed6,Brandon,Moreno,The Assassin Baby,67,125,70,Orthodox,1993-12-07
bb2eee4fb3259c01,http://www.ufcstats.com/fighter-details/bb2eee4fb3259c01,Mike,Moreno,El Palo Duro,72,185,NA,,NA
