fighter_id,details_url,name,height_in,weight_lb,reach_in,stance,dob
85ff1b9471d35238,http://ufcstats.com/fighter-details/85ff1b9471d35238,Dmitry Sosnovskiy,75,240,77,Orthodox,1989-07-06
86061eaba822bfea,http://ufcstats.com/fighter-details/86061eaba822bfea,John Teixeira,67,145,NA,Orthodox,1986-11-18
8614b7134913f5d5,http://ufcstats.com/fighter-details/8614b7134913f5d5,Jarjis Danho,75,265,74,Orthodox,1983-10-15
86248c84834238e7,http://ufcstats.com/fighter-details/86248c84834238e7,Joe Lowry,71,155,73,Orthodox,1989-12-12
862b0b3375aa4b6e,http://ufcstats.com/fighter-details/862b0b3375aa4b6e,Zarah Fairn,68,135,72,Orthodox,1983-12-10
863d06a7ef8bc98c,http://ufcstats.com/fighter-details/863d06a7ef8bc98c,James Lee,71,205,NA,Southpaw,1973-09-22
864c07a7ff90caae,http://ufcstats.com/fighter-details/864c07a7ff90caae,So Yul Kim,NA,115,NA,NA,1997-05-25
86597694317e5e1b,http://ufcstats.com/fighter-details/86597694317e5e1b,Feng Pengchao,NA,135,NA,NA,NA
865aa315ea62c511,http://ufcstats.com/fighter-details/865aa315ea62c511,Alexander Otsuka,73,205,NA,Orthodox,1971-07-17
8661578c8bb80f51,http://ufcstats.com/fighter-details/8661578c8bb80f51,Lucas Caldas,68,155,70,Orthodox,1996-05-22
8667caa0451d245b,http://ufcstats.com/fighter-details/8667caa0451d245b,Kennedy Nzechukwu,77,236,83,Southpaw,1992-06-13
866fd7b1a6c90e7f,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Dusko Todorovic,73,185,74,Orthodox,1994-05-19
8677e67a75d65b8e,http://ufcstats.com/fighter-details/8677e67a75d65b8e,Baergeng Jieleyisi,69,145,71,Orthodox,1995-11-24
868a78f2e810a837,http://ufcstats.com/fighter-details/868a78f2e810a837,Albert Rios,68,145,NA,NA,NA
8691881b31c16b88,http://ufcstats.com/fighter-details/8691881b31c16b88,Luc Bondole,74,205,NA,NA,NA
86989ee8fe97884d,http://ufcstats.com/fighter-details/86989ee8fe97884d,Neemias Santana,74,185,76,Orthodox,1996-07-10
869d68b5383131fd,http://ufcstats.com/fighter-details/869d68b5383131fd,Pietro Menga,67,125,68,Southpaw,1988-02-15
86ad0ae839331bd7,http://ufcstats.com/fighter-details/86ad0ae839331bd7,Willie Parks,70,185,NA,NA,1983-11-04
86b30a86664cb6e4,http://ufcstats.com/fighter-details/86b30a86664cb6e4,NA,NA,NA,NA,NA,NA
86b9b51a81e9c339,http://ufcstats.com/fighter-details/86b9b51a81e9c339,Anthony Leone,66,135,NA,Orthodox,1987-05-27
86bace9e4ad85542,http://ufcstats.com/fighter-details/86bace9e4ad85542,Xiao Long,68,135,70,Orthodox,1998-04-13
86c1441676af2c73,http://ufcstats.com/fighter-details/86c1441676af2c73,Mahamed Aly,74,205,78,Orthodox,1994-01-11
86cb6f5b1ca98dc0,http://ufcstats.com/fighter-details/86cb6f5b1ca98dc0,Oleksandr Doskalchuk,66,125,NA,Southpaw,1990-03-13
86d9dbe1bfcbade7,http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia Avila,67,135,68,Orthodox,1988-05-11
86dfed7cc24a9fa7,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Matt Serra,66,170,68,Orthodox,1974-06-02
86e388ed20761ad9,http://ufcstats.com/fighter-details/86e388ed20761ad9,Joachim Hansen,67,150,NA,Southpaw,1979-05-26
86f582852a5b240a,http://ufcstats.com/fighter-details/86f582852a5b240a,Mac Danzig,68,155,70,Orthodox,1980-01-02
871ce0b4a01922b6,http://ufcstats.com/fighter-details/871ce0b4a01922b6,Sidney Outlaw,68,170,74,Orthodox,1992-04-11
872b018076f831b0,http://ufcstats.com/fighter-details/872b018076f831b0,Rick Roufus,72,207,NA,Southpaw,1966-06-03
873626e5547b5235,http://ufcstats.com/fighter-details/873626e5547b5235,Kyle Prepolec,70,155,70,Southpaw,1989-08-30
8738eacd62e82a32,http://ufcstats.com/fighter-details/8738eacd62e82a32,Matt Andersen,74,230,NA,Southpaw,1971-05-29
8753e125f4499816,http://ufcstats.com/fighter-details/8753e125f4499816,Blas Avena,72,170,74,Orthodox,1983-06-30
8765559b6a29a421,http://ufcstats.com/fighter-details/8765559b6a29a421,Gaetano Pirrello,67,135,65,Orthodox,1992-04-29
876f478f796495f7,http://ufcstats.com/fighter-details/876f478f796495f7,Josh Quinlan,72,170,72,Orthodox,1993-02-06
8788beb528894f33,http://ufcstats.com/fighter-details/8788beb528894f33,Donnie Chappell,71,178,NA,Southpaw,NA
87911d22a79d3203,http://ufcstats.com/fighter-details/87911d22a79d3203,Taneisha Tennant,67,145,70,Orthodox,1989-06-15
879b8df81523d91b,http://ufcstats.com/fighter-details/879b8df81523d91b,Nick Penner,76,205,NA,Southpaw,1980-03-26
879f6cae48d25baa,http://ufcstats.com/fighter-details/879f6cae48d25baa,Justin Lawrence,68,145,67,Orthodox,1990-05-15
87a1dc546b1c5caf,http://ufcstats.com/fighter-details/87a1dc546b1c5caf,Makwan Amirkhani,70,145,72,Southpaw,1988-11-08
87aa9fb63d6b51a1,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,Zabit Magomedsharipov,73,145,73,Orthodox,1991-03-01
87b7df65c30008c4,http://ufcstats.com/fighter-details/87b7df65c30008c4,Tony Sylvester,73,225,NA,Southpaw,1978-01-27
87c0b1c696ddfb43,http://ufcstats.com/fighter-details/87c0b1c696ddfb43,Jonathan Pearce,72,145,71,Switch,1992-05-01
87e2468b986ebb79,http://ufcstats.com/fighter-details/87e2468b986ebb79,Cameron VanCamp,74,155,74,Switch,1993-04-27
87e4a3a5080ee7ce,http://ufcstats.com/fighter-details/87e4a3a5080ee7ce,Elisha Ellison,72,238,78,Orthodox,1997-03-05
87f0b37f153cf497,http://ufcstats.com/fighter-details/87f0b37f153cf497,Michael Byrnes,71,155,NA,NA,1990-07-17
87f19d19f4cb73f8,http://ufcstats.com/fighter-details/87f19d19f4cb73f8,Bibulatov Magomed,65,125,65,Orthodox,1988-08-22
87f3bbf52e6c9dc9,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9,Daniel Spohn,76,205,79,Southpaw,1984-10-12
87f8699fdcc2c404,http://ufcstats.com/fighter-details/87f8699fdcc2c404,Alice Ardelean,63,115,62,Orthodox,1992-04-19
880c6b788266a3ef,http://ufcstats.com/fighter-details/880c6b788266a3ef,Frederick Brown,72,235,NA,NA,NA
881bf86d4cba8578,http://ufcstats.com/fighter-details/881bf86d4cba8578,Nassourdine Imavov,75,185,75,Orthodox,1996-03-01
882b3f5a0774d575,http://ufcstats.com/fighter-details/882b3f5a0774d575,Thanh Le,69,145,74,Orthodox,1985-08-28
882d62561063a927,http://ufcstats.com/fighter-details/882d62561063a927,Jamie Moyle,61,115,65,Orthodox,1989-03-17
883922e5cd6d8473,http://ufcstats.com/fighter-details/883922e5cd6d8473,Jameel Massouh,70,145,72,Orthodox,1984-09-12
88432fe79d5091d9,http://ufcstats.com/fighter-details/88432fe79d5091d9,Lee Higgins,NA,155,NA,NA,1980-07-14
8851bb0418d27d28,http://ufcstats.com/fighter-details/8851bb0418d27d28,Poppies Martinez,69,145,NA,NA,1983-08-19
885adaff8fe15cf7,http://ufcstats.com/fighter-details/885adaff8fe15cf7,Austin Tweedy,69,155,NA,Orthodox,1990-09-25
885e7f70dcac0007,http://ufcstats.com/fighter-details/885e7f70dcac0007,Del Hawkins,65,135,NA,Orthodox,NA
886264a0c9f4ea5e,http://ufcstats.com/fighter-details/886264a0c9f4ea5e,Andre Muniz,73,185,78,Southpaw,1990-02-17
8866c6f509c19089,http://ufcstats.com/fighter-details/8866c6f509c19089,Ryan Hall,70,145,70,Southpaw,1985-02-22
887961364be5ceb3,http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,70,155,71,Orthodox,1986-09-09
887e09328cd63df1,http://ufcstats.com/fighter-details/887e09328cd63df1,Chibwikem Onyenegecha,75,185,NA,Orthodox,1994-04-18
88a9bc81271ccd89,http://ufcstats.com/fighter-details/88a9bc81271ccd89,Vinny Magalhaes,75,205,75,Orthodox,1984-07-02
88b250ba222c3a98,http://ufcstats.com/fighter-details/88b250ba222c3a98,Kim In Seok,66,145,NA,Orthodox,1980-10-10
88be62d6c1e6dadb,http://ufcstats.com/fighter-details/88be62d6c1e6dadb,Jose Ochoa,67,125,67,Southpaw,2000-12-31
88c8f47241d90040,http://ufcstats.com/fighter-details/88c8f47241d90040,John Halverson,69,155,NA,Southpaw,1972-09-08
88cd34d836b4ebcd,http://ufcstats.com/fighter-details/88cd34d836b4ebcd,Teruto Ishihara,67,135,69,Southpaw,1991-07-23
88d7b6d8230e1f3f,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f,Saparbeg Safarov,73,185,78,Orthodox,1986-10-14
88e53ec16b801740,http://ufcstats.com/fighter-details/88e53ec16b801740,Torrance Taylor,67,155,NA,NA,1987-10-11
88ffe9745e218dd8,http://ufcstats.com/fighter-details/88ffe9745e218dd8,Brett Cooper,72,170,NA,Orthodox,1987-07-02
893d51aaf024eddd,http://ufcstats.com/fighter-details/893d51aaf024eddd,Jimy Hettes,69,145,71,Southpaw,1987-06-09
8944a0f9b2f0ce6d,http://ufcstats.com/fighter-details/8944a0f9b2f0ce6d,Alex Crispin,NA,155,NA,NA,NA
89578ae236ee04e9,http://ufcstats.com/fighter-details/89578ae236ee04e9,Jose Perez,NA,NA,NA,NA,NA
896c322f56b8be5a,http://ufcstats.com/fighter-details/896c322f56b8be5a,George Sotiropoulos,70,155,71,Orthodox,1977-07-09
898337ef520fe4d3,http://ufcstats.com/fighter-details/898337ef520fe4d3,Bryan Baker,75,185,NA,Orthodox,1985-10-13
89839250eb25c9c1,http://ufcstats.com/fighter-details/89839250eb25c9c1,Caio Machado,76,250,78,Southpaw,1994-07-20
8997ee20b6a43d76,http://ufcstats.com/fighter-details/8997ee20b6a43d76,Ren Ozaki,67,135,68,Orthodox,2001-12-15
899923ff6ab13917,http://ufcstats.com/fighter-details/899923ff6ab13917,Bevon Lewis,75,185,79,Orthodox,1991-05-05
899eaba48fa864a6,http://ufcstats.com/fighter-details/899eaba48fa864a6,Gina Carano,68,145,NA,Orthodox,1982-04-16
89a407032911e27e,http://ufcstats.com/fighter-details/89a407032911e27e,Brendan Schaub,76,245,78,Orthodox,1983-03-18
89b8d1bf1ff09d1d,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d,Tim Credeur,75,185,75,Orthodox,1977-07-09
89ea01f5a7ada40c,http://ufcstats.com/fighter-details/89ea01f5a7ada40c,Adam Schindler,68,155,NA,NA,1983-05-19
89ed44801968b8e3,http://ufcstats.com/fighter-details/89ed44801968b8e3,Gabriel Carrasco,66,135,NA,NA,NA
8a028648f3f0761d,http://ufcstats.com/fighter-details/8a028648f3f0761d,Fabio Mello,65,155,NA,Southpaw,1975-06-28
8a04d94dfcfab159,http://ufcstats.com/fighter-details/8a04d94dfcfab159,Nick Garcia,64,125,NA,NA,NA
8a0a35e7c74bebcc,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc,Ashe Bowman,69,155,NA,NA,1976-11-17
8a0be41c0380188d,http://ufcstats.com/fighter-details/8a0be41c0380188d,Charlie Valencia,63,135,64,Orthodox,1974-10-31
8a19676a3388845a,http://ufcstats.com/fighter-details/8a19676a3388845a,Idris Wasi,72,186,NA,NA,1989-12-11
8a1b4330c7957961,http://ufcstats.com/fighter-details/8a1b4330c7957961,Zelg Galesic,74,185,NA,Orthodox,1979-02-16
8a1f3b5c526cd6e6,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6,Daniel Rodriguez,73,170,74,Southpaw,1986-12-31
8a213af406eb2dd4,http://ufcstats.com/fighter-details/8a213af406eb2dd4,Theo Haig,74,185,77,Orthodox,1996-08-23
8a22c6b4d29880a3,http://ufcstats.com/fighter-details/8a22c6b4d29880a3,Chris Birchler,75,205,NA,Switch,1987-06-05
8a304bfd6bf04a57,http://ufcstats.com/fighter-details/8a304bfd6bf04a57,Demetrious Johnson,63,125,66,Orthodox,1986-08-13
8a56ea383fd26e52,http://ufcstats.com/fighter-details/8a56ea383fd26e52,Galore Bofando,71,170,72,Switch,1982-05-22
8a59d346dc976a10,http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago Tavares,67,145,70,Orthodox,1984-11-08
8a64b3f87ad29d1e,http://ufcstats.com/fighter-details/8a64b3f87ad29d1e,Dominic Clark,70,155,NA,NA,1985-08-01
8a65fd9ba31fd3f7,http://ufcstats.com/fighter-details/8a65fd9ba31fd3f7,Zhang Mingyang,74,205,75,Orthodox,1998-08-16
8a70ceb3edbe757b,http://ufcstats.com/fighter-details/8a70ceb3edbe757b,Andrew Craig,73,170,76,Orthodox,1986-01-15
8a8a84b743ae7699,http://ufcstats.com/fighter-details/8a8a84b743ae7699,Dennis Hallman,69,155,72,Orthodox,1975-12-02
8a9c6c4301f6d088,http://ufcstats.com/fighter-details/8a9c6c4301f6d088,Danny Martinez,66,125,67,Orthodox,1985-06-14
8a9f54b9056b07f5,http://ufcstats.com/fighter-details/8a9f54b9056b07f5,Roshaun Jones,68,135,NA,NA,NA
8aabef76351401d0,http://ufcstats.com/fighter-details/8aabef76351401d0,Theo Rlayang,67,145,65,Orthodox,1994-08-10
8abac218746e04ca,http://ufcstats.com/fighter-details/8abac218746e04ca,Takashi Sato,70,170,73,Southpaw,1990-06-09
8abf70f79e9e27c2,http://ufcstats.com/fighter-details/8abf70f79e9e27c2,Tor Troeng,74,185,NA,Orthodox,1983-01-25
8ad022dd81224f61,http://ufcstats.com/fighter-details/8ad022dd81224f61,Seth Kleinbeck,74,185,NA,NA,1973-07-25
8adcbd525fab8d9b,http://ufcstats.com/fighter-details/8adcbd525fab8d9b,Elizeu Zaleski dos Santos,71,170,73,Orthodox,1986-12-11
8b1b051038354655,http://ufcstats.com/fighter-details/8b1b051038354655,Sofia Montenegro,66,125,67,Orthodox,1999-06-18
8b1ed83b02303075,http://ufcstats.com/fighter-details/8b1ed83b02303075,Taylor Lapilus,66,135,73,Southpaw,1992-04-08
8b260672a21d1fd6,http://ufcstats.com/fighter-details/8b260672a21d1fd6,John Cofer,69,155,NA,Southpaw,1984-04-29
8b27d25ce0221d60,http://ufcstats.com/fighter-details/8b27d25ce0221d60,Junye Gao,NA,125,NA,NA,NA
8b2a18d3c6735083,http://ufcstats.com/fighter-details/8b2a18d3c6735083,Jordan Parsons,69,145,NA,NA,1990-08-26
8b5f9ea38184ded3,http://ufcstats.com/fighter-details/8b5f9ea38184ded3,Nicholas Musoke,72,170,75,Orthodox,1986-04-05
8b69839f3555a67b,http://ufcstats.com/fighter-details/8b69839f3555a67b,Martin Kampmann,72,170,72,Orthodox,1982-04-17
8b6e5dc2ba1edbe7,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,Sam Patterson,75,170,78,Orthodox,1996-04-30
8b9197746bd3e005,http://ufcstats.com/fighter-details/8b9197746bd3e005,Alex Huddleston,79,254,NA,NA,1986-08-11
8ba8e8d7eafa7267,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267,Anton Berzin,74,205,NA,Orthodox,1989-09-29
8bb6f4479685bbcc,http://ufcstats.com/fighter-details/8bb6f4479685bbcc,Vaughan Lee,66,125,66,Orthodox,1982-10-15
8bbc0cfc01bc1ba1,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1,Leonardo Mafra,70,155,70,Orthodox,1989-04-25
8bd4200561c77a62,http://ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,63,115,63,Orthodox,1994-08-18
8bdac25ce0bb874d,http://ufcstats.com/fighter-details/8bdac25ce0bb874d,Ronda Rousey,67,135,66,Orthodox,1987-02-01
8be158ca1e5ea6a0,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0,Dwight Grant,73,185,76,Switch,1984-09-14
8be9deb7d6b36354,http://ufcstats.com/fighter-details/8be9deb7d6b36354,Asjabharan,66,135,NA,NA,1992-07-31
8c020156779f7888,http://ufcstats.com/fighter-details/8c020156779f7888,Melinda Fabian,66,125,66,Orthodox,1987-06-25
8c0580d4fff106c1,http://ufcstats.com/fighter-details/8c0580d4fff106c1,Kelvin Gastelum,69,185,71,Southpaw,1991-10-24
8c169fbe1ac33637,http://ufcstats.com/fighter-details/8c169fbe1ac33637,Loik Radzhabov,71,155,69,Orthodox,1990-09-17
8c1ca54b5089d199,http://ufcstats.com/fighter-details/8c1ca54b5089d199,Maheshate,72,155,71,Orthodox,1999-12-01
8c21eb9fd7c4c203,http://ufcstats.com/fighter-details/8c21eb9fd7c4c203,Timo Feucht,75,205,79,Orthodox,1996-01-18
8c39367b53eadf8a,http://ufcstats.com/fighter-details/8c39367b53eadf8a,Jesse Strader,67,135,70,Orthodox,1991-05-29
8c3f3c43c8ceb778,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778,Justin Levens,71,185,NA,Orthodox,1980-04-18
8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,Nicolae Negumereanu,72,205,78,Orthodox,1994-09-04
8c822811eedc11ad,http://ufcstats.com/fighter-details/8c822811eedc11ad,Anton Zafir,71,170,NA,Orthodox,1987-05-10
8c8c92a12621d7e0,http://ufcstats.com/fighter-details/8c8c92a12621d7e0,Chris Cope,72,170,72,Orthodox,1983-03-05
8c90c1563972e44d,http://ufcstats.com/fighter-details/8c90c1563972e44d,Ed Ratcliff,70,155,71,Orthodox,1983-03-05
8caca5857ce0e30b,http://ufcstats.com/fighter-details/8caca5857ce0e30b,David Lee,70,155,NA,Orthodox,1988-04-12
8cad40a75e5c97f5,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,Eddie Gordon,72,185,76,Orthodox,1983-07-22
8cb76103cd8a1562,http://ufcstats.com/fighter-details/8cb76103cd8a1562,Nick Pace,67,135,68,Orthodox,1987-04-17
8cb78f3a6c2a08f7,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7,Leah Letson,67,145,71,Southpaw,1992-08-21
8ce87f7e3a9baed2,http://ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago dos Santos e Silva,69,145,70,Orthodox,1987-04-12
8cf90e41646491fd,http://ufcstats.com/fighter-details/8cf90e41646491fd,Ilima Macfarlane,64,125,NA,NA,NA
8d03ce87ca14e778,http://ufcstats.com/fighter-details/8d03ce87ca14e778,Francis Ngannou,76,250,83,Orthodox,1986-09-05
8d04923f2db59b7f,http://ufcstats.com/fighter-details/8d04923f2db59b7f,Jin Oh Kim,69,205,NA,Orthodox,1979-12-12
8d11d9c13e2ccdf7,http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7,Muhammad Naimov,69,145,70,Orthodox,1994-08-07
8d20d76af3f213ce,http://ufcstats.com/fighter-details/8d20d76af3f213ce,Joseph Holmes,76,185,80,Orthodox,1995-07-04
8d26912cd2aeb366,http://ufcstats.com/fighter-details/8d26912cd2aeb366,Jeremy Horn,73,185,74,Orthodox,1975-08-25
8d3273573b85be09,http://ufcstats.com/fighter-details/8d3273573b85be09,Asu Almabayev,64,125,65,Orthodox,1994-01-25
8d3b4a630b1bf1e6,http://ufcstats.com/fighter-details/8d3b4a630b1bf1e6,Rafael Pergentino,73,205,76,Orthodox,2002-01-08
8d477c3fbe001f9d,http://ufcstats.com/fighter-details/8d477c3fbe001f9d,Ryan Stonitsch,69,170,NA,Southpaw,1977-02-03
8d4943a9ce9f521b,http://ufcstats.com/fighter-details/8d4943a9ce9f521b,Artenus Young,NA,205,NA,NA,1980-07-16
8d49545dadf9b919,http://ufcstats.com/fighter-details/8d49545dadf9b919,Edgar Garcia,70,170,71,Orthodox,1984-02-22
8d4d25fd9218860b,http://ufcstats.com/fighter-details/8d4d25fd9218860b,Manny Vazquez,70,125,72,Orthodox,1993-11-19
8d5350fa18b79e9a,http://ufcstats.com/fighter-details/8d5350fa18b79e9a,James Mulheron,70,243,73,Orthodox,1988-02-20
8d5daf67983b65ba,http://ufcstats.com/fighter-details/8d5daf67983b65ba,Fred Ettish,72,180,NA,Southpaw,1955-10-12
8d9586726252dbf7,http://ufcstats.com/fighter-details/8d9586726252dbf7,Kevin Casey,71,185,77,Southpaw,1981-06-15
8db1b36dde268ef6,http://ufcstats.com/fighter-details/8db1b36dde268ef6,Eric Magana,NA,NA,NA,NA,NA
8dc46e9a7895ce1a,http://ufcstats.com/fighter-details/8dc46e9a7895ce1a,Alexandre Dantas,74,238,NA,Orthodox,1979-03-01
8dc4f34c1f50d00d,http://ufcstats.com/fighter-details/8dc4f34c1f50d00d,Charles Bennett,68,155,NA,Orthodox,1979-11-23
8ddf9c51c5fdea75,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,Rousimar Palhares,68,170,71,Orthodox,1980-02-26
8de471543d9c933e,http://ufcstats.com/fighter-details/8de471543d9c933e,Salvador Woods,71,170,NA,NA,1985-02-05
8e0709784259402d,http://ufcstats.com/fighter-details/8e0709784259402d,Dennis Olson,72,170,NA,NA,NA
8e1f36476ef02a6a,http://ufcstats.com/fighter-details/8e1f36476ef02a6a,Jennifer Maia,64,125,64,Orthodox,1988-10-06
8e32bfcff3ec1717,http://ufcstats.com/fighter-details/8e32bfcff3ec1717,RJ Clifford,NA,160,NA,NA,NA
8e382b585a92affe,http://ufcstats.com/fighter-details/8e382b585a92affe,Phil Rowe,75,170,80,Orthodox,1990-07-18
8e5bfd4e82352340,http://ufcstats.com/fighter-details/8e5bfd4e82352340,Pablo Garza,73,145,73,Orthodox,1983-09-16
8e5d953bdb9ae5e7,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Loopy Godinez,62,115,61,Orthodox,1993-09-06
8e6654e9f0461b8f,http://ufcstats.com/fighter-details/8e6654e9f0461b8f,Cody Haddon,67,135,69,Orthodox,1998-09-08
8e6cfbd455f0f9c2,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2,Brandon Gaines,75,185,NA,NA,1982-02-24
8e893f269d5696b2,http://ufcstats.com/fighter-details/8e893f269d5696b2,Tyler Toner,68,145,70,Orthodox,1983-03-31
8e8e4487c621aa1c,http://ufcstats.com/fighter-details/8e8e4487c621aa1c,Joe Ellenberger,69,155,72,Orthodox,1985-03-28
8e9eb3fc86db0f7d,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Marc-Andre Barriault,73,185,74,Orthodox,1990-02-18
8eb046f83e82bf26,http://ufcstats.com/fighter-details/8eb046f83e82bf26,Martin Buday,76,265,77,Orthodox,1991-11-11
8eb239a52fc4ec14,http://ufcstats.com/fighter-details/8eb239a52fc4ec14,Kenji Osawa,67,135,66,Orthodox,1976-11-04
8ebc3a8da015d70c,http://ufcstats.com/fighter-details/8ebc3a8da015d70c,Cam Rowston,75,185,78,Orthodox,1995-01-19
8ecb9f42da5ef5ac,http://ufcstats.com/fighter-details/8ecb9f42da5ef5ac,Gareth Joseph,NA,205,NA,NA,1984-09-28
8ef4a91ac694b7ce,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,Shayna Baszler,67,135,NA,Orthodox,1980-08-08
8f003ef7e0d9a139,http://ufcstats.com/fighter-details/8f003ef7e0d9a139,David Mgoyan,69,145,70,Orthodox,2004-06-25
8f0d576beba1cfcd,http://ufcstats.com/fighter-details/8f0d576beba1cfcd,Matt Dwyer,76,170,76,Orthodox,1989-12-17
8f2939f5fd9cca1e,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,TJ Waldburger,71,170,75,Orthodox,1988-04-25
8f2d9ee27f206f1f,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,Evan Tanner,72,185,74,Orthodox,1971-02-11
8f2deefe8c5dfb5d,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d,Alberto Uda,75,185,NA,Orthodox,1984-08-08
8f313e9c3a39c06e,http://ufcstats.com/fighter-details/8f313e9c3a39c06e,Bahatebole Batebolati,68,170,71,Southpaw,1997-09-12
8f382b3baa954d2a,http://ufcstats.com/fighter-details/8f382b3baa954d2a,Jessica Aguilar,63,115,63,Orthodox,1982-05-08
8f3df4c579cfbb69,http://ufcstats.com/fighter-details/8f3df4c579cfbb69,David Mitchell,72,170,75,Orthodox,1979-10-24
8f4528c10bd34fab,http://ufcstats.com/fighter-details/8f4528c10bd34fab,Mandel Nallo,72,155,75,Orthodox,1989-07-26
8f4616698508f24d,http://ufcstats.com/fighter-details/8f4616698508f24d,Will Ribeiro,68,135,NA,Orthodox,1983-02-17
8f4eeaf7a0df7c1a,http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,Teemu Packalen,73,155,75,Orthodox,1987-05-22
8f5c8850b2484173,http://ufcstats.com/fighter-details/8f5c8850b2484173,Mairbek Taisumov,69,155,73,Orthodox,1988-08-08
8f6a18831a120817,http://ufcstats.com/fighter-details/8f6a18831a120817,James Krause,74,170,73,Orthodox,1986-06-04
8f7380fb0916dc77,http://ufcstats.com/fighter-details/8f7380fb0916dc77,Josh Janousek,71,185,NA,Orthodox,1980-09-25
8f765fd5775a8873,http://ufcstats.com/fighter-details/8f765fd5775a8873,Rinat Fakhretdinov,72,170,74,Orthodox,1991-09-28
8fa2b06572365321,http://ufcstats.com/fighter-details/8fa2b06572365321,Marcus Jones,78,265,NA,Orthodox,1973-08-15
8fa7e0bc052185ce,http://ufcstats.com/fighter-details/8fa7e0bc052185ce,Dakota Cochrane,68,155,NA,NA,1986-05-01
8fb808fc2e145bd6,http://ufcstats.com/fighter-details/8fb808fc2e145bd6,Hunter Worsham,NA,185,NA,NA,NA
8fbcd82bf7f352bf,http://ufcstats.com/fighter-details/8fbcd82bf7f352bf,Matt Kovacs,72,244,NA,Orthodox,1981-05-09
8fc30d8cebb17116,http://ufcstats.com/fighter-details/8fc30d8cebb17116,Martin Buschkamp,69,145,NA,Orthodox,1991-01-06
8fc9ae9c7527dfcb,http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb,Callan Potter,72,170,72,Orthodox,1984-06-09
8fd1f27e86661ede,http://ufcstats.com/fighter-details/8fd1f27e86661ede,Alexandre Barros,69,170,NA,Southpaw,1976-11-19
8fd76e1b49c00ae2,http://ufcstats.com/fighter-details/8fd76e1b49c00ae2,Kenneth Alexander,69,155,NA,Orthodox,1977-09-25
8fd808923cffff82,http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,71,145,74,Orthodox,1990-06-25
90063913321e7670,http://ufcstats.com/fighter-details/90063913321e7670,Reza Arianto,NA,155,NA,NA,NA
9014c02eff8b3d62,http://ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos Ulberg,76,205,77,Orthodox,1990-11-07
901cddcbfa079097,http://ufcstats.com/fighter-details/901cddcbfa079097,Will Campuzano,69,125,70,Orthodox,1986-05-27
902ab9197b83d0db,http://ufcstats.com/fighter-details/902ab9197b83d0db,Phil Davis,74,205,79,Orthodox,1984-09-25
902ec2cc48c8ae8a,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Julian Erosa,73,145,74,Southpaw,1989-07-31
90390dd1b0791e7f,http://ufcstats.com/fighter-details/90390dd1b0791e7f,Raheam Forest,71,170,73,Switch,1997-07-11
903ef36a6adc09a3,http://ufcstats.com/fighter-details/903ef36a6adc09a3,Kitt Campbell,73,170,73,Orthodox,1994-06-26
90550a08f0b02b6f,http://ufcstats.com/fighter-details/90550a08f0b02b6f,Claudia Leite,63,135,64,Orthodox,1996-11-04
907e60fd13407e1e,http://ufcstats.com/fighter-details/907e60fd13407e1e,Bec Rawlings,66,125,64,Orthodox,1989-02-11
9094a881a7513de3,http://ufcstats.com/fighter-details/9094a881a7513de3,Kevin Syler,69,155,71,Switch,1993-07-29
